Source,Target,Type,Id,Label,Weight
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:2h4tdj7pzivmgdbl6wu4spwr,Directed,30877,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:2sz3lraw2imssvnecgu45qjc,Directed,30878,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:mixbgvbqaetafd74dtftryba,Directed,30879,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:ln62mx7ahvgzupik4w3bydoi,Directed,30880,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:5ft2mdl3d247nie4mafc4lpk,Directed,30881,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:4xoumlz44crbf26kclrgoppj,Directed,30882,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:yiwik7eciwsbfyg33tvfz76i,Directed,30883,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:amp2btyek6kcpb4glek3v5kb,Directed,30884,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:26jp66enkjzhgti6le4qdccv,Directed,30885,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:q3y4fauvhvbtbc6ug5hznj76,Directed,30886,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:kjmfxvgb7vy2sqj37vvy6mgk,Directed,30887,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:jdaj4j22wc7pwyvkeyjwlf4i,Directed,30888,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:v2aslixa46uki622lyhchbpx,Directed,30889,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:fjhfmotojg4r6ef6afmski32,Directed,30890,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:2hp74hgyqxfmkb6kfz6ayrmt,Directed,30891,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:xnadvz4rrizauxvr7nhn6icj,Directed,30892,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:t352w6vzdrtoplehq3ybcnix,Directed,30893,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:h3et4tgcvtd5x5yzzcu2hldw,Directed,30894,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:v45ncdzur5tmfrvu5dzcz7xf,Directed,30895,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:do46s3u6h22vzu6nogkm4rc7,Directed,30896,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:l5kihpf5ow3yiwerg7ornele,Directed,30897,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:nvkv7nrfm6z6sp5624ev5wwu,Directed,30898,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:fsa4ortdhosoqvrjo4jwome5,Directed,30899,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:k4novq3y365rq2subflhtgvj,Directed,30900,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:n5v2kgev2wtkb3z76i5amxox,Directed,30901,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:dtx4ugvpcljrj4atw3fu7tpm,Directed,30902,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:j6sababhj2gu27yzauuzhykb,Directed,30903,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:q4vhuzvum7oemmqdvji3d5op,Directed,30904,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:5qfukfacqtnpxyi2oidadh63,Directed,30905,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:i4ibi2xnigkwyjtruyi2t2zm,Directed,30906,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:pj4buk7c2ksujiv4yaw25ydh,Directed,30907,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:wsqk3a3jfrriytcv3iv7luk5,Directed,30908,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:patsqb3wyq4y22zh7baf6rws,Directed,30909,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:3aauvoczzzv5yzehyw57rsdl,Directed,30910,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:rej47x5rti7gxwlfu6fpqypz,Directed,30911,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:xbheemxdatw5zhxbr5h5ydx7,Directed,30912,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:qyu6gdpu64lx7oce7lyvrpbx,Directed,30913,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:oyuajt726w7qyztsxvirwj2q,Directed,30914,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:rm6buw56d3xzwfpp3ddnjyzc,Directed,30915,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:3ne3decwrfkd744nxj5g36yb,Directed,30916,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:f4pryafsdjku4rupegbsau7v,Directed,30917,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:v6tl57mfa4wzqemwmggllgov,Directed,30918,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:2ckzf43ucemnr2uxlcluj7vo,Directed,30919,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:335gsoeo2obcpnypb5bpbnz6,Directed,30920,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:ugmnzvzql3fk5gzmfzd34b4n,Directed,30921,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:kdijqeyaxevx7r4sosehywg2,Directed,30922,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:sjed64pxc7gihso7jnubzway,Directed,30923,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:be42kjb36lxwmbqzokg7bhmy,Directed,30924,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:diz2xwx6kf4wbdndyz6pdskk,Directed,30925,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:o22kcn5vnrguqz5njofudtnw,Directed,30926,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:avmtph64as3rqj5inxb4ksdo,Directed,30927,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:jen2u5k3miltzytbcgazdkt3,Directed,30928,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:rjv6rqycuoapcfyj4pzljnko,Directed,30929,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:s6iwdjv6tqtjdwn2qi2koyck,Directed,30930,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:cmmwfz7oayklhc5vq57scojp,Directed,30931,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:3nbmgnfnuqdpboc24lnh2e2w,Directed,30932,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:qpwvkrs4wmlxzwegfotpfavr,Directed,30933,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:raewtfymbyblkdcuefmvbntj,Directed,30934,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:vzqsgrxchsvjqrlxmnbhrut3,Directed,30935,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:7oq6kr52gg4m5ihdnmlloxay,Directed,30936,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:mxx3sttzv4a2lz6v3zwyabhc,Directed,30937,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:umzt6a7fyvghmqkaw6oby4nj,Directed,30938,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:ns3dczse347sego2bzmdcwjg,Directed,30939,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:4e22g3omfbkrxxi76mdbchhm,Directed,30940,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:gtqybdeowyge7ycnt75jre5w,Directed,30941,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:55jgqnqehlh3i553pmjnpb2m,Directed,30942,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:nbsbxfwmy3kygavsmb6qebk4,Directed,30943,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:q42ojq6ft2dgthirx3rjza5g,Directed,30944,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:aoust6k4b6az5iu724exou6f,Directed,30945,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:nic3qt22rlwnov4dl62fxm5a,Directed,30946,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:nvydxsmkraz7duh73yjg4hs3,Directed,30947,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:vaclzkoexhfyufbcgsdiovvz,Directed,30948,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:ajqsabobgxxpnveb6yam5fnk,Directed,30949,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:qowwtzc6pjuer7vzyvghiouh,Directed,30950,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:nuwtpqnb5cksblypmbq677oz,Directed,30951,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:cmdumznhkrrdeemcpvu6fvqb,Directed,30952,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:dyolzyun2vglachran6utftg,Directed,30953,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:yk2prker5uhuj5pmj6pe6qpm,Directed,30954,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:snf6t4doelqbcybuiuya56f3,Directed,30955,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:jwcmrtn4fmdr4dzhoaub6gdn,Directed,30956,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:hveycqxj2dz4iysfbne2veh2,Directed,30957,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:zlmxluxptqruikbqsiik7elw,Directed,30958,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:37oicfglroc6peoadznyy45b,Directed,30959,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:yktnbnsooqye7ws5p5wy62he,Directed,30960,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:sbnm2faij3bwfghbijbyowox,Directed,30961,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:i2jc6ogikn53jkny6y4ii2xd,Directed,30962,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:h5vvjc3sgrj7bkgjssntxi3u,Directed,30963,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:x3g6wlc3os4iifquzc7urvmn,Directed,30964,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:qaa2ak3dqp36xs6s6fdxezep,Directed,30965,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:dr77mck3lyrslpsavlwvhk67,Directed,30966,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:7enc7truo42rllsnygelufov,Directed,30967,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:j4x6e7xsqevnq22hprdqhzsn,Directed,30968,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:5e2l25ohfyea5o6gxr23uclz,Directed,30969,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:4uz34afzsjvftwr5uinwbldd,Directed,30970,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:4azoadneruu5cwbqmb7r2geh,Directed,30971,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:kezlybzkhwy4jarcmakvx7r5,Directed,30972,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:3fruyampavn4ht675qyfhd6v,Directed,30973,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:g3okncbcgkysmbt4n4dzilbc,Directed,30974,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:274uqfqj2qua5w5nonyyrmy4,Directed,30975,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:r6z22mhxb7ukac5crb6kpeex,Directed,30976,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:3oo4kzk7q2c5szuzr3seln2d,Directed,30977,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:2poiuljs3q7hvmh2dztexbkq,Directed,30978,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:nb4gqdu45cmimfqjrlezw5l7,Directed,30979,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:uh762rp2hlzrjrhpiou6zae3,Directed,30980,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:t5miozbwodfw72n64d42phil,Directed,30981,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:42t54dkuy2i44vhcuqj375qb,Directed,30982,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:5pgbq5aszfivg3enyxa64jew,Directed,30983,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:2flxuayvffkbjjnptjtm5txp,Directed,30984,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:en6eiechnnq3ti7rauqcdyfc,Directed,30985,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:rkopznvzsombltfb6oz77wcs,Directed,30986,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:krbujyxhp4az3pu6ewss3xmy,Directed,30987,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:c3at2vzpmyodlsdksad5sqna,Directed,30988,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:m2yjryfr5ir36b7im4uijoi6,Directed,30989,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:4k5r2lg2gdiml35intdw3ejh,Directed,30990,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:yv7u6jnc3qmic76ekjgw3xhm,Directed,30991,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:skh4266px3uvzza4mpcn6cx7,Directed,30992,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:tgavtt5rnk7h5fwcml555gvi,Directed,30993,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:i5cc5q3r5sbrksfczyq5ncn5,Directed,30994,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:ula5vnx77535acwf4o2aqfhp,Directed,30995,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:xbmwq5tm43sgfcrapb2vtnan,Directed,30996,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:zoetj225cobiykfgokfq4y5d,Directed,30997,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:onmezrp3iezkpmzc6qdfccpg,Directed,30998,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:z6kvvvgsya6l2eqcxd2hshmm,Directed,30999,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:62nwopqhdmrbfb4kt5w7dqjp,Directed,31000,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:3ioal3ncyhc3vqqevdvg726g,Directed,31001,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:v3imb2dbjx7s35enukxywtcl,Directed,31002,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:ztdugqqkec4ghmpafqfzan3r,Directed,31003,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:daukntt4spm3lsrwnb3dmslo,Directed,31004,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:wguqzh2iltaanw2pty4vrslq,Directed,31005,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:o4kkbnu6iipxku5ho5xl5eln,Directed,31006,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:753xuoiyhpsbsx5hrywswhuw,Directed,31007,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:sqch24m5aiwqcfvgpsu6kd6t,Directed,31008,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:w6qeiovojq72wjvit6kyxgtv,Directed,31009,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:2ycnat2zrqyglfc4ipuvvtvk,Directed,31010,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:uq6qtsqb5lh4jloknhlkxmdh,Directed,31011,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:75yo7ta5n4ur4vfzjwgmcf3r,Directed,31012,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:tywnsgmlkhabrevdffrqlwhh,Directed,31013,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:mkjv5aov7nnyzo3mzzefky66,Directed,31014,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:s7btqnzuo5gwvm2xvqdbjdud,Directed,31015,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:sjhcbqgy2osb4vs4a2lktnpm,Directed,31016,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:vjcwbdtg3wha3y5d5d4piyp2,Directed,31017,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:7sdh7jn5vqsrs36jkfb7uvw6,Directed,31018,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:zqiytlg7veibzampjybpsi3n,Directed,31019,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:isf26jspsj5ooj37hwxci7kb,Directed,31020,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:532ieerldlouk4y655bo723u,Directed,31021,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:zaionhgwattywu36e7t3uqsi,Directed,31022,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:qfq7aof2tvzx6p4p7igxw47p,Directed,31023,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:vh2o6ozjlxmdcbia6molxph3,Directed,31024,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:tofd2yb5syc5avm7gg5orb2e,Directed,31025,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:kbmf4lv4o6uvuvrfzpw2jbhj,Directed,31026,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:353gzbhcjbznfxegvayffqek,Directed,31027,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:aunpu65mdrhwfie7ynymlzeh,Directed,31028,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:tcqx5ttktnyq4cuacpkxjk5i,Directed,31029,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:l32leysyum6sa6q2z77ha4da,Directed,31030,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:lunzsb7vhxmxrd7cmvvrratt,Directed,31031,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:ecqey3hdtvj7x4fqs5egqr2w,Directed,31032,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:znqs6r4ode6z4clxboqy5ook,Directed,31033,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:lzsxyxqebfmpx6jia6wjqgtx,Directed,31034,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:yndpz2gilvi3cmylsmzrfhng,Directed,31035,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:marsdwvfngu7rpvtsxljvqhf,Directed,31036,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:xwrk2xmkzv7xl2rnqam2tsqh,Directed,31037,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:to4cjnbz2ahmtev5qxrneggo,Directed,31038,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:x2ltfw6ijcmepph2jpg23ved,Directed,31039,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:pcvr36m3s3ee25t5nf6iiird,Directed,31040,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:2n7f4nsjtwjvwqu5ds7sjhtg,Directed,31041,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:aixsk56es7lwhmva54ghdqdi,Directed,31042,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:hp2vlktxizbvvndpuocwe4ws,Directed,31043,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:x7nfsduh4b6irxxitusj2fsr,Directed,31044,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:6fk2jzumddrziu44r7aatqox,Directed,31045,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:p3raezekojnrxqhph4i5mwjl,Directed,31046,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:zh3iyzo535bm4tndc6x6pgfm,Directed,31047,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:g3fm4d7affmncqxwrxhixg4x,Directed,31048,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:dw6pstkg4uadykp5pp7ecs7f,Directed,31049,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:tofzfdukiyv2kx2r5cfsufxd,Directed,31050,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:7gugxksegxtpmvgqogqevvm3,Directed,31051,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:yjvs47qexlinxs3gk6gawgyx,Directed,31052,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:wxnw7sehp2fhxt6cxsjuaogg,Directed,31053,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:o5q6dynpme4ndolc3heztasm,Directed,31054,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:zk6iuwmjk4r7hdjudf5bkqxk,Directed,31055,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:pemyk2ly72vu7xsfgpy4xfpa,Directed,31056,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:h4kbkaqns7u6vamriwdrjqpc,Directed,31057,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:nerg545acty4qnvanpjgzd6h,Directed,31058,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:bcrlvjaz23fbhvvuda63d4pe,Directed,31059,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:44lhkjrsiitmijnqv7m2egvx,Directed,31060,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:nbw3tsyi6m7ozp7nx6if2wel,Directed,31061,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:kghmiu2jgbntem5466bcgytc,Directed,31062,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:45mwtdvxatvn66gon7cjly67,Directed,31063,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:ajxo7dq7uyvwkgh2n76vik75,Directed,31064,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:ljm2l3avow43e3ox4u5gggdp,Directed,31065,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:l5v4awdbksx4tcicdi3d5ao6,Directed,31066,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:4i2p6efnoyyvswe4kp7efalt,Directed,31067,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:y5xyloyy7s4a2bwfeimj7r3b,Directed,31068,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:vmhzatorlhl6mtthf4xt6zgd,Directed,31069,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:2jj72z22uxorpgwuf6uc7hih,Directed,31070,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:aw3ttd73g2yeckaph6ecmyj5,Directed,31071,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:ae7uipked6qllfihorv6j6ef,Directed,31072,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:a4pqq234yw7fqbddawjo7y35,Directed,31073,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:4u3hwe3p7oy3hoy3amlw7rp2,Directed,31074,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:vpfavbhwv4okwh6ydgp5uxf6,Directed,31075,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:oywrlvfz7r6xosgcftzj3kci,Directed,31076,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:yf6hctt2ug3qyfty4in64yob,Directed,31077,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:qobvnkudcv3zlaklxxjduqoi,Directed,31078,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:xdc3gq2m7rlxnzfk5horp7eb,Directed,31079,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:a4e6j62mtcn65xmd7tnnc6ea,Directed,31080,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:v5zpzo2nqzjysbjdocyuxerv,Directed,31081,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:dykk5uxfbdvxvrauxoi3af2x,Directed,31082,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:fjzmjfft43mtga5ovvhotbpt,Directed,31083,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:5uexuke6dhio5356chr4h7s4,Directed,31084,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:f62njy2aoh6bcjm2zd62zgmc,Directed,31085,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:mhinkur33gir6hgzqyeosi3o,Directed,31086,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:ybchklxyzfyg75o3w6al6nyz,Directed,31087,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:jhrid5jpbvetwpi3hgen2jym,Directed,31088,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:u3qtwr3xni67et44ip5vov2z,Directed,31089,,1
did:plc:gjrvi6xd7rbebrmfuz4tfo7j,did:plc:rjr6nfdzrfngjgc34jjyty6a,Directed,31090,,1
